station_id,station_name,province,district,latitude,longitude,timestamp,data_source,data_quality,data_time,error_reason,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability
QN_DK,Thị xã Đông Triều - Quảng Ninh,Quảng Ninh,Đông Triều,21.0833,106.5,2026-03-12 00:48:05,openmeteo,high,2026-03-12T07:45,,19.5,26.9,17.6,21.8,88,93,42,79.0,1020.0,1022.5,1011.1,1017.5,1.1,15.6,0.7,6.3,360,119.3,0.0,0.2,0.1,0.1,1.4,81,100,12,79.9,24.1,24.1,24.1,24.1,10
QN_CT,Đảo Cô Tô - Quảng Ninh,Quảng Ninh,Cô Tô,20.9681,107.7639,2026-03-12 00:49:27,openmeteo,high,2026-03-12T07:45,,20.0,22.4,19.5,20.8,75,93,63,82.2,1020.1,1022.7,1012.5,1017.9,14.0,17.6,0.4,8.7,44,68.0,0.0,0.3,0.1,0.1,3.5,21,100,0,69.5,24.1,24.1,14.2,23.8,0
QN_VD,Đảo Vân Đồn - Quảng Ninh,Quảng Ninh,Vân Đồn,20.9551,107.4764,2026-03-12 00:49:28,openmeteo,high,2026-03-12T07:45,,18.2,26.0,15.7,20.5,83,100,50,80.8,1020.3,1022.9,1012.2,1018.1,3.1,17.3,0.4,6.5,339,62.4,0.0,0.6,0.1,0.2,3.7,39,100,0,76.8,24.1,24.1,22.8,24.1,0
QT_CL,Huyện Cam Lộ - Quảng Trị,Quảng Trị,Cam Lộ,16.8,106.9833,2026-03-12 00:48:13,openmeteo,high,2026-03-12T07:45,,20.0,29.4,18.2,21.4,91,99,55,85.7,1018.1,1020.8,1011.0,1016.6,5.0,15.3,1.4,6.2,21,26.2,0.0,0.7,0.1,0.3,6.8,100,100,32,80.3,24.1,24.1,2.5,20.6,10
QT_CC,Huyện Cồn Cỏ - Quảng Trị,Quảng Trị,Cồn Cỏ,17.1597,107.3408,2026-03-12 00:48:13,openmeteo,high,2026-03-12T07:45,,22.1,24.2,22.0,23.2,84,88,74,81.2,1017.6,1020.3,1010.9,1016.3,16.2,29.9,9.4,17.9,21,89.5,0.1,1.0,0.1,1.0,23.5,94,100,0,67.0,13.5,24.1,6.8,21.3,25
QT_GL,Huyện Gio Linh - Quảng Trị,Quảng Trị,Gio Linh,16.9167,107.05,2026-03-12 00:48:14,openmeteo,high,2026-03-12T07:45,,20.9,29.8,18.4,22.2,92,100,57,86.8,1017.9,1020.6,1010.9,1016.4,5.8,15.6,0.0,6.0,360,18.9,0.0,0.6,0.1,0.5,12.4,100,100,37,81.3,18.9,24.1,5.6,20.2,10
QT_HL,Huyện Hướng Hóa - Quảng Trị,Quảng Trị,Hướng Hóa,16.7,106.6667,2026-03-12 00:48:14,openmeteo,high,2026-03-12T07:45,,21.6,32.6,19.2,22.7,75,90,40,70.1,1016.6,1019.4,1009.6,1015.5,12.2,19.7,3.7,10.7,47,64.7,0.0,0.0,0.0,0.0,0.0,41,89,0,42.5,1.1,24.1,0.1,12.2,0
QT_HH,Huyện Hải Lăng - Quảng Trị,Quảng Trị,Hải Lăng,16.7,107.25,2026-03-12 00:48:14,openmeteo,high,2026-03-12T07:45,,21.3,27.7,20.1,22.4,92,100,70,86.7,1017.6,1020.3,1010.9,1016.2,5.9,17.7,0.0,7.5,14,67.9,0.1,0.7,0.1,0.6,14.8,88,100,26,71.7,24.1,24.1,5.5,21.0,35
QT_TL,Huyện Triệu Phong - Quảng Trị,Quảng Trị,Triệu Phong,16.7833,107.1667,2026-03-12 00:48:14,openmeteo,high,2026-03-12T07:45,,20.9,29.6,17.9,22.1,93,100,57,86.4,1017.7,1020.4,1010.8,1016.3,5.0,16.6,0.4,6.1,360,28.5,0.0,0.6,0.1,0.5,12.7,98,100,29,77.0,24.1,24.1,5.5,21.0,10
QT_VL,Huyện Vĩnh Linh - Quảng Trị,Quảng Trị,Vĩnh Linh,17.0,106.9333,2026-03-12 00:48:15,openmeteo,high,2026-03-12T07:45,,19.1,27.8,18.2,20.4,95,99,63,89.0,1018.5,1021.3,1011.4,1017.1,5.2,14.1,0.8,5.6,34,81.3,0.0,2.2,0.1,0.4,9.2,100,100,36,83.1,18.9,24.1,5.6,20.2,10
QT_DK,Huyện Đa Krông - Quảng Trị,Quảng Trị,Đa Krông,16.5556,106.9722,2026-03-12 00:48:14,openmeteo,high,2026-03-12T07:45,,19.7,29.2,16.7,20.9,91,100,54,84.2,1017.9,1020.2,1011.0,1016.5,7.9,18.4,2.2,9.2,60,60.8,0.0,0.1,0.1,0.0,0.1,100,100,3,71.6,1.1,24.1,0.1,17.7,10
QT_DH,Thành phố Đông Hà - Quảng Trị,Quảng Trị,Đông Hà,16.816,107.1,2026-03-12 00:48:13,openmeteo,high,2026-03-12T07:45,,20.3,29.2,17.8,21.6,92,100,57,86.8,1017.9,1020.6,1010.9,1016.4,5.8,15.6,0.0,6.0,360,18.9,0.0,0.6,0.1,0.5,12.4,100,100,37,81.3,24.1,24.1,2.5,20.6,10
QT_QH,Thị xã Quảng Trị - Quảng Trị,Quảng Trị,Quảng Trị,16.75,107.1833,2026-03-12 00:48:13,openmeteo,high,2026-03-12T07:45,,20.9,29.6,18.0,22.2,93,100,57,86.4,1017.7,1020.4,1010.8,1016.3,5.0,16.6,0.4,6.1,360,28.5,0.0,0.6,0.1,0.5,12.7,98,100,29,77.0,24.1,24.1,5.5,21.0,10
QT_CC2,Đảo Cồn Cỏ - Quảng Trị,Quảng Trị,Cồn Cỏ,17.1597,107.3408,2026-03-12 00:49:30,openmeteo,high,2026-03-12T07:45,,22.1,24.2,22.0,23.2,84,88,74,81.2,1017.6,1020.3,1010.9,1016.3,16.2,29.9,9.4,17.9,21,89.5,0.1,1.0,0.1,1.0,23.5,94,100,0,67.0,13.5,24.1,6.8,21.3,25
ST_CL,Huyện Châu Thành - Sóc Trăng,Sóc Trăng,Châu Thành,9.7,105.9,2026-03-12 00:48:54,openmeteo,high,2026-03-12T07:45,,26.1,33.3,23.1,27.4,79,90,43,69.0,1012.1,1014.9,1008.0,1011.5,10.8,26.0,6.1,14.7,88,96.2,0.0,0.0,0.0,0.0,0.0,68,100,3,52.6,24.1,24.1,16.7,24.0,5
ST_CT,Huyện Cù Lao Dung - Sóc Trăng,Sóc Trăng,Cù Lao Dung,9.6667,106.1667,2026-03-12 00:48:54,openmeteo,high,2026-03-12T07:45,,26.4,33.2,23.8,27.5,75,87,43,68.5,1012.1,1014.9,1008.3,1011.6,14.1,28.6,8.0,17.5,84,91.3,0.0,0.0,0.0,0.0,0.0,83,88,16,51.7,24.1,24.1,21.0,24.1,5
ST_KS,Huyện Kế Sách - Sóc Trăng,Sóc Trăng,Kế Sách,9.8167,105.9833,2026-03-12 00:48:54,openmeteo,high,2026-03-12T07:45,,26.1,33.4,23.5,27.5,79,90,44,69.2,1012.1,1014.9,1008.0,1011.5,10.5,23.9,5.8,14.2,86,96.5,0.0,0.1,0.1,0.0,0.2,76,92,0,53.1,24.1,24.1,16.7,24.0,5
ST_LT,Huyện Long Phú - Sóc Trăng,Sóc Trăng,Long Phú,9.6167,106.1167,2026-03-12 00:48:54,openmeteo,high,2026-03-12T07:45,,26.4,33.2,23.8,27.5,75,87,43,68.5,1012.1,1014.9,1008.3,1011.6,14.1,28.6,8.0,17.5,84,91.3,0.0,0.0,0.0,0.0,0.0,83,88,16,51.7,24.1,24.1,24.1,24.1,5
ST_MD,Huyện Mỹ Tú - Sóc Trăng,Sóc Trăng,Mỹ Tú,9.6333,105.8167,2026-03-12 00:48:55,openmeteo,high,2026-03-12T07:45,,26.0,33.1,23.3,27.4,79,90,43,69.5,1012.1,1014.9,1008.0,1011.5,11.5,26.4,6.6,15.4,88,94.7,0.0,0.0,0.0,0.0,0.0,75,100,4,51.8,24.1,24.1,21.7,24.1,5
ST_MX,Huyện Mỹ Xuyên - Sóc Trăng,Sóc Trăng,Mỹ Xuyên,9.5333,105.9833,2026-03-12 00:48:55,openmeteo,high,2026-03-12T07:45,,26.5,32.8,24.1,27.4,75,87,45,70.1,1012.0,1014.9,1008.4,1011.6,15.5,30.3,7.6,18.4,86,90.7,0.0,0.0,0.0,0.0,0.0,85,88,5,49.8,24.1,24.1,24.1,24.1,5
ST_TN,Huyện Thạnh Trị - Sóc Trăng,Sóc Trăng,Thạnh Trị,9.4667,105.7167,2026-03-12 00:48:55,openmeteo,high,2026-03-12T07:45,,26.1,33.0,23.5,27.4,79,90,44,69.9,1012.0,1014.8,1008.1,1011.5,13.0,27.5,6.2,16.3,93,93.8,0.0,0.0,0.0,0.0,0.0,82,99,5,54.3,24.1,24.1,21.1,24.1,5
ST_TP,Huyện Trần Đề - Sóc Trăng,Sóc Trăng,Trần Đề,9.5,106.0833,2026-03-12 00:48:56,openmeteo,high,2026-03-12T07:45,,26.7,32.0,24.6,27.2,75,86,50,71.4,1012.0,1015.0,1008.6,1011.7,18.1,31.0,10.2,20.1,84,89.6,0.0,0.0,0.0,0.0,0.0,88,88,10,51.6,24.1,24.1,24.1,24.1,5
ST_ST,Thành phố Sóc Trăng - Sóc Trăng,Sóc Trăng,Sóc Trăng,9.6025,105.9739,2026-03-12 00:48:53,openmeteo,high,2026-03-12T07:45,,26.3,33.0,23.7,27.4,76,87,43,68.8,1012.0,1014.9,1008.2,1011.6,13.7,28.3,7.6,17.2,85,91.8,0.0,0.0,0.0,0.0,0.0,83,88,5,51.4,24.1,24.1,24.1,24.1,5
ST_NG,Thị xã Ngã Năm - Sóc Trăng,Sóc Trăng,Ngã Năm,9.5667,105.85,2026-03-12 00:48:54,openmeteo,high,2026-03-12T07:45,,26.0,33.1,23.3,27.4,79,90,43,69.5,1012.1,1014.9,1008.0,1011.5,11.5,26.4,6.6,15.4,88,94.7,0.0,0.0,0.0,0.0,0.0,75,100,4,51.8,24.1,24.1,21.1,24.1,5
ST_VC,Thị xã Vĩnh Châu - Sóc Trăng,Sóc Trăng,Vĩnh Châu,9.3333,105.9833,2026-03-12 00:48:53,openmeteo,high,2026-03-12T07:45,,26.7,32.3,24.9,27.4,74,85,49,70.5,1012.0,1014.9,1008.5,1011.7,18.8,30.2,9.3,19.9,87,89.5,0.0,0.0,0.0,0.0,0.0,84,90,3,50.0,24.1,24.1,24.1,24.1,5
SL_ML,Huyện Mộc Châu - Sơn La,Sơn La,Mộc Châu,20.85,104.6333,2026-03-12 00:49:09,openmeteo,high,2026-03-12T07:45,,15.7,27.6,11.5,18.1,88,97,53,80.8,1020.5,1022.8,1010.3,1017.8,6.3,15.5,1.1,6.0,59,117.2,0.0,0.7,0.1,0.3,7.5,98,100,25,78.6,24.1,24.1,1.3,21.9,10
SL_YB,Huyện Yên Châu - Sơn La,Sơn La,Yên Châu,21.05,104.3,2026-03-12 00:49:09,openmeteo,high,2026-03-12T07:45,,19.5,30.6,16.0,21.9,81,98,52,77.5,1019.6,1022.2,1009.6,1017.0,6.8,16.7,1.0,5.7,65,90.4,0.0,1.8,0.1,0.5,11.7,100,100,36,82.3,24.1,24.1,7.9,23.2,0
SL_SL,Thành phố Sơn La - Sơn La,Sơn La,Sơn La,21.3256,103.9189,2026-03-12 00:49:09,openmeteo,high,2026-03-12T07:45,,18.4,28.5,14.9,20.3,84,95,53,78.2,1019.1,1021.8,1010.0,1016.6,4.0,19.5,0.8,6.1,100,136.1,0.0,1.3,0.1,0.5,10.8,99,100,3,81.8,22.7,24.1,5.1,22.4,0
HCM_BC,Huyện Bình Chánh - TP Hồ Chí Minh,TP Hồ Chí Minh,Bình Chánh,10.7269,106.5672,2026-03-12 00:47:54,openmeteo,high,2026-03-12T07:45,,25.7,35.2,23.3,27.7,83,95,34,68.8,1012.5,1015.1,1007.6,1011.4,4.6,21.7,0.0,8.8,18,119.7,0.0,1.3,0.4,0.1,2.2,49,93,0,53.0,24.1,24.1,24.1,24.1,5
HCM_CG,Huyện Cần Giờ - TP Hồ Chí Minh,TP Hồ Chí Minh,Cần Giờ,10.4111,106.9547,2026-03-12 00:47:55,openmeteo,high,2026-03-12T07:45,,26.1,32.5,24.4,27.6,75,81,45,68.2,1012.4,1015.1,1008.4,1011.6,3.6,20.0,1.0,11.6,45,100.0,0.0,0.2,0.1,0.0,0.3,74,91,0,52.2,24.1,24.1,24.1,24.1,5
HCM_CC,Huyện Củ Chi - TP Hồ Chí Minh,TP Hồ Chí Minh,Củ Chi,10.9733,106.4939,2026-03-12 00:47:54,openmeteo,high,2026-03-12T07:45,,25.5,35.9,22.4,27.9,86,91,33,67.2,1012.5,1015.2,1007.2,1011.3,6.4,18.0,0.0,6.5,344,112.1,0.0,0.5,0.1,0.0,1.1,64,92,0,50.9,24.1,24.1,15.6,24.0,15
HCM_HM,Huyện Hóc Môn - TP Hồ Chí Minh,TP Hồ Chí Minh,Hóc Môn,10.8894,106.5953,2026-03-12 00:47:54,openmeteo,high,2026-03-12T07:45,,25.6,35.9,23.0,28.0,84,92,31,67.0,1012.5,1015.1,1007.3,1011.3,5.4,19.6,0.4,7.3,356,115.8,0.0,0.1,0.1,0.0,0.4,63,97,0,53.8,24.1,24.1,15.6,24.0,5
HCM_NB,Huyện Nhà Bè - TP Hồ Chí Minh,TP Hồ Chí Minh,Nhà Bè,10.6956,106.735,2026-03-12 00:47:55,openmeteo,high,2026-03-12T07:45,,26.0,35.2,23.4,27.8,80,92,35,67.5,1012.4,1015.1,1007.9,1011.4,4.7,21.6,0.0,8.9,9,118.6,0.0,2.5,0.1,0.1,3.3,53,94,0,52.2,24.1,24.1,24.1,24.1,5
HCM_1,Quận 1 - TP Hồ Chí Minh,TP Hồ Chí Minh,Quận 1,10.7757,106.7004,2026-03-12 00:47:49,openmeteo,high,2026-03-12T07:45,,26.0,35.2,23.4,27.8,80,92,35,67.5,1012.4,1015.1,1007.9,1011.4,4.7,21.6,0.0,8.9,9,118.6,0.0,2.5,0.1,0.1,3.3,53,94,0,52.2,24.1,24.1,24.1,24.1,5
HCM_10,Quận 10 - TP Hồ Chí Minh,TP Hồ Chí Minh,Quận 10,10.7679,106.6668,2026-03-12 00:47:52,openmeteo,high,2026-03-12T07:45,,25.6,35.2,23.3,27.7,83,95,34,68.8,1012.5,1015.1,1007.6,1011.4,4.6,21.7,0.0,8.8,18,119.7,0.0,1.3,0.4,0.1,2.2,49,93,0,53.0,24.1,24.1,24.1,24.1,5
HCM_11,Quận 11 - TP Hồ Chí Minh,TP Hồ Chí Minh,Quận 11,10.7639,106.6474,2026-03-12 00:47:52,openmeteo,high,2026-03-12T07:45,,25.6,35.2,23.3,27.7,83,95,34,68.8,1012.5,1015.1,1007.6,1011.4,4.6,21.7,0.0,8.8,18,119.7,0.0,1.3,0.4,0.1,2.2,49,93,0,53.0,24.1,24.1,24.1,24.1,5
HCM_12,Quận 12 - TP Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,10.8642,106.6543,2026-03-12 00:47:52,openmeteo,high,2026-03-12T07:45,,25.6,35.9,23.0,28.0,84,92,31,67.0,1012.5,1015.1,1007.3,1011.3,5.4,19.6,0.4,7.3,356,115.8,0.0,0.1,0.1,0.0,0.4,63,97,0,53.8,24.1,24.1,24.1,24.1,5
HCM_2,Quận 2 - TP Hồ Chí Minh,TP Hồ Chí Minh,Quận 2,10.7872,106.7498,2026-03-12 00:47:49,openmeteo,high,2026-03-12T07:45,,26.0,35.2,23.4,27.8,80,92,35,67.5,1012.4,1015.1,1007.9,1011.4,4.7,21.6,0.0,8.9,9,118.6,0.0,2.5,0.1,0.1,3.3,53,94,0,52.2,24.1,24.1,24.1,24.1,5
HCM_3,Quận 3 - TP Hồ Chí Minh,TP Hồ Chí Minh,Quận 3,10.7823,106.6848,2026-03-12 00:47:49,openmeteo,high,2026-03-12T07:45,,25.6,35.2,23.3,27.7,83,95,34,68.8,1012.5,1015.1,1007.6,1011.4,4.6,21.7,0.0,8.8,18,119.7,0.0,1.3,0.4,0.1,2.2,49,93,0,53.0,24.1,24.1,24.1,24.1,5
HCM_4,Quận 4 - TP Hồ Chí Minh,TP Hồ Chí Minh,Quận 4,10.7642,106.7053,2026-03-12 00:47:49,openmeteo,high,2026-03-12T07:45,,25.9,35.1,23.4,27.8,80,92,35,67.5,1012.4,1015.1,1007.9,1011.4,4.7,21.6,0.0,8.9,9,118.6,0.0,2.5,0.1,0.1,3.3,53,94,0,52.2,24.1,24.1,24.1,24.1,5
HCM_5,Quận 5 - TP Hồ Chí Minh,TP Hồ Chí Minh,Quận 5,10.754,106.669,2026-03-12 00:47:50,openmeteo,high,2026-03-12T07:45,,25.6,35.1,23.2,27.6,83,95,34,68.8,1012.5,1015.1,1007.6,1011.4,4.6,21.7,0.0,8.8,18,119.7,0.0,1.3,0.4,0.1,2.2,49,93,0,53.0,24.1,24.1,24.1,24.1,5
HCM_6,Quận 6 - TP Hồ Chí Minh,TP Hồ Chí Minh,Quận 6,10.7464,106.6492,2026-03-12 00:47:50,openmeteo,high,2026-03-12T07:45,,25.6,35.2,23.3,27.7,83,95,34,68.8,1012.5,1015.1,1007.6,1011.4,4.6,21.7,0.0,8.8,18,119.7,0.0,1.3,0.4,0.1,2.2,49,93,0,53.0,24.1,24.1,24.1,24.1,5
HCM_7,Quận 7 - TP Hồ Chí Minh,TP Hồ Chí Minh,Quận 7,10.7329,106.7269,2026-03-12 00:47:51,openmeteo,high,2026-03-12T07:45,,26.0,35.2,23.4,27.8,80,92,35,67.5,1012.4,1015.1,1007.9,1011.4,4.7,21.6,0.0,8.9,9,118.6,0.0,2.5,0.1,0.1,3.3,53,94,0,52.2,24.1,24.1,24.1,24.1,5
HCM_8,Quận 8 - TP Hồ Chí Minh,TP Hồ Chí Minh,Quận 8,10.7241,106.6286,2026-03-12 00:47:50,openmeteo,high,2026-03-12T07:45,,25.6,35.2,23.3,27.7,83,95,34,68.8,1012.5,1015.1,1007.6,1011.4,4.6,21.7,0.0,8.8,18,119.7,0.0,1.3,0.4,0.1,2.2,49,93,0,53.0,24.1,24.1,24.1,24.1,5
HCM_9,Quận 9 - TP Hồ Chí Minh,TP Hồ Chí Minh,Quận 9,10.8428,106.8287,2026-03-12 00:47:51,openmeteo,high,2026-03-12T07:45,,25.9,35.9,22.8,28.0,82,91,30,66.8,1012.4,1015.1,1007.5,1011.4,4.7,19.9,0.4,7.0,351,124.7,0.0,0.5,0.1,0.1,1.4,67,93,0,52.9,24.1,24.1,24.1,24.1,5
HCM_BT2,Quận Bình Thạnh - TP Hồ Chí Minh,TP Hồ Chí Minh,Bình Thạnh,10.801,106.6959,2026-03-12 00:47:53,openmeteo,high,2026-03-12T07:45,,25.9,35.1,23.4,27.8,80,92,35,67.5,1012.4,1015.1,1007.9,1011.4,4.7,21.6,0.0,8.9,9,118.6,0.0,2.5,0.1,0.1,3.3,53,94,0,52.2,24.1,24.1,24.1,24.1,5
HCM_BT,Quận Bình Tân - TP Hồ Chí Minh,TP Hồ Chí Minh,Bình Tân,10.7654,106.6032,2026-03-12 00:47:52,openmeteo,high,2026-03-12T07:45,,25.6,35.2,23.3,27.7,83,95,34,68.8,1012.5,1015.1,1007.6,1011.4,4.6,21.7,0.0,8.8,18,119.7,0.0,1.3,0.4,0.1,2.2,49,93,0,53.0,24.1,24.1,24.1,24.1,5
HCM_GB,Quận Gò Vấp - TP Hồ Chí Minh,TP Hồ Chí Minh,Gò Vấp,10.8383,106.6653,2026-03-12 00:47:52,openmeteo,high,2026-03-12T07:45,,25.5,35.9,22.9,27.9,84,92,31,67.0,1012.5,1015.1,1007.3,1011.3,5.4,19.6,0.4,7.3,356,115.8,0.0,0.1,0.1,0.0,0.4,63,97,0,53.8,24.1,24.1,24.1,24.1,5
HCM_PN,Quận Phú Nhuận - TP Hồ Chí Minh,TP Hồ Chí Minh,Phú Nhuận,10.7992,106.6753,2026-03-12 00:47:54,openmeteo,high,2026-03-12T07:45,,25.6,35.1,23.2,27.6,83,95,34,68.8,1012.5,1015.1,1007.6,1011.4,4.6,21.7,0.0,8.8,18,119.7,0.0,1.3,0.4,0.1,2.2,49,93,0,53.0,24.1,24.1,24.1,24.1,5
HCM_TB,Quận Tân Bình - TP Hồ Chí Minh,TP Hồ Chí Minh,Tân Bình,10.8014,106.6526,2026-03-12 00:47:53,openmeteo,high,2026-03-12T07:45,,25.6,35.2,23.3,27.7,83,95,34,68.8,1012.5,1015.1,1007.6,1011.4,4.6,21.7,0.0,8.8,18,119.7,0.0,1.3,0.4,0.1,2.2,49,93,0,53.0,24.1,24.1,24.1,24.1,5
HCM_TP,Quận Tân Phú - TP Hồ Chí Minh,TP Hồ Chí Minh,Tân Phú,10.7902,106.6289,2026-03-12 00:47:53,openmeteo,high,2026-03-12T07:45,,25.6,35.2,23.3,27.7,83,95,34,68.8,1012.5,1015.1,1007.6,1011.4,4.6,21.7,0.0,8.8,18,119.7,0.0,1.3,0.4,0.1,2.2,49,93,0,53.0,24.1,24.1,24.1,24.1,5
HCM_TD,Thành phố Thủ Đức - TP Hồ Chí Minh,TP Hồ Chí Minh,Thủ Đức,10.8494,106.7717,2026-03-12 00:47:53,openmeteo,high,2026-03-12T07:45,,25.5,35.8,22.9,27.9,84,92,31,67.0,1012.5,1015.1,1007.3,1011.3,5.4,19.6,0.4,7.3,356,115.8,0.0,0.1,0.1,0.0,0.4,63,97,0,53.8,24.1,24.1,24.1,24.1,5
TH_NC,Huyện Nghi Sơn - Thanh Hóa,Thanh Hóa,Nghi Sơn,19.45,105.7833,2026-03-12 00:48:58,openmeteo,high,2026-03-12T07:45,,18.9,28.1,17.3,20.9,89,100,58,83.8,1020.0,1021.8,1010.5,1017.4,2.5,12.5,0.4,4.7,360,56.0,0.0,0.1,0.1,0.0,0.1,95,100,22,78.0,24.1,24.1,18.5,24.0,10
TH_TH,Thành phố Thanh Hóa - Thanh Hóa,Thanh Hóa,Thanh Hóa,19.8,105.7667,2026-03-12 00:48:58,openmeteo,high,2026-03-12T07:45,,18.6,28.2,17.1,20.8,92,99,57,83.5,1020.1,1021.9,1010.5,1017.4,2.4,13.0,0.4,4.7,333,115.6,0.0,0.2,0.1,0.0,1.1,100,100,29,79.3,24.1,24.1,15.1,23.6,10
TH_BT,Thị xã Bỉm Sơn - Thanh Hóa,Thanh Hóa,Bỉm Sơn,20.0781,105.8603,2026-03-12 00:48:58,openmeteo,high,2026-03-12T07:45,,18.6,27.7,17.2,21.2,91,100,55,82.9,1020.0,1022.0,1010.8,1017.4,1.8,14.3,0.5,5.1,360,95.7,0.0,0.1,0.1,0.0,0.5,93,100,6,79.0,24.1,24.1,16.9,24.0,10
TH_SL,Thị xã Sầm Sơn - Thanh Hóa,Thanh Hóa,Sầm Sơn,19.7333,105.9,2026-03-12 00:48:58,openmeteo,high,2026-03-12T07:45,,19.0,28.3,17.6,21.3,92,100,54,82.7,1020.0,1021.9,1010.6,1017.3,2.0,12.6,0.5,4.3,315,93.0,0.0,0.4,0.1,0.0,1.0,99,100,15,76.1,24.1,24.1,15.1,23.6,10
TB_HH,Huyện Hưng Hà - Thái Bình,Thái Bình,Hưng Hà,20.6,106.2167,2026-03-12 00:48:08,openmeteo,high,2026-03-12T07:45,,18.7,26.7,16.5,21.0,85,99,52,83.8,1020.0,1022.3,1010.7,1017.4,2.1,18.0,0.4,7.3,329,109.5,0.0,0.4,0.1,0.1,3.0,100,100,14,79.6,24.1,24.1,17.0,24.0,0
TB_KL,Huyện Kiến Xương - Thái Bình,Thái Bình,Kiến Xương,20.4,106.4167,2026-03-12 00:48:07,openmeteo,high,2026-03-12T07:45,,18.3,26.5,16.2,20.9,87,99,56,84.6,1019.9,1022.1,1011.1,1017.4,3.6,19.9,1.3,7.8,354,90.9,0.0,0.5,0.1,0.1,2.4,100,100,22,78.7,24.1,24.1,8.5,23.8,10
TB_QH,Huyện Quỳnh Phụ - Thái Bình,Thái Bình,Quỳnh Phụ,20.65,106.3333,2026-03-12 00:48:08,openmeteo,high,2026-03-12T07:45,,18.4,26.5,15.8,20.7,85,99,52,84.5,1020.0,1022.2,1010.8,1017.4,2.2,19.1,1.1,8.1,351,107.0,0.0,0.5,0.1,0.2,4.5,100,100,9,79.1,24.1,24.1,20.3,24.0,0
TB_TT,Huyện Thái Thụy - Thái Bình,Thái Bình,Thái Thụy,20.5333,106.5333,2026-03-12 00:48:08,openmeteo,high,2026-03-12T07:45,,18.5,26.2,15.9,20.8,84,99,55,84.3,1019.9,1022.1,1011.1,1017.5,3.6,21.2,1.4,8.6,360,95.1,0.0,0.4,0.1,0.1,2.9,100,100,5,77.1,24.1,24.1,8.5,23.8,0
TB_VT,Huyện Vũ Thư - Thái Bình,Thái Bình,Vũ Thư,20.4333,106.2833,2026-03-12 00:48:08,openmeteo,high,2026-03-12T07:45,,18.3,27.0,16.1,20.9,88,99,54,84.5,1019.9,1022.1,1011.0,1017.4,3.8,18.8,1.8,7.4,343,90.4,0.0,0.4,0.1,0.1,2.1,100,100,10,78.5,24.1,24.1,17.0,24.0,10
TB_DH,Huyện Đông Hưng - Thái Bình,Thái Bình,Đông Hưng,20.55,106.35,2026-03-12 00:48:06,openmeteo,high,2026-03-12T07:45,,18.3,26.4,16.1,20.8,86,99,57,84.6,1019.9,1022.2,1011.0,1017.4,2.9,19.1,0.7,7.6,353,95.5,0.0,0.5,0.2,0.1,2.9,100,100,13,78.1,24.1,24.1,17.0,24.0,10
TB_TP,Thành phố Thái Bình - Thái Bình,Thái Bình,Thái Bình,20.4461,106.3366,2026-03-12 00:48:07,openmeteo,high,2026-03-12T07:45,,18.3,26.4,16.1,20.8,86,99,57,84.6,1019.9,1022.2,1011.0,1017.4,2.9,19.1,0.7,7.6,353,95.5,0.0,0.5,0.2,0.1,2.9,100,100,13,78.1,24.1,24.1,17.0,24.0,10
TN_DD,Huyện Định Hóa - Thái Nguyên,Thái Nguyên,Định Hóa,21.9,105.6333,2026-03-12 00:49:14,openmeteo,high,2026-03-12T07:45,,18.3,23.8,15.7,19.9,90,97,54,81.5,1020.5,1022.7,1011.0,1017.6,1.9,13.8,0.8,5.5,68,103.1,0.0,0.1,0.1,0.0,0.3,98,100,42,89.6,24.1,24.1,8.2,23.6,10
TN_SC,Thành phố Sông Công - Thái Nguyên,Thái Nguyên,Sông Công,21.4833,105.85,2026-03-12 00:49:14,openmeteo,high,2026-03-12T07:45,,18.6,26.7,16.7,20.9,87,94,47,79.8,1020.3,1022.7,1010.4,1017.5,2.4,13.3,0.4,6.1,333,142.9,0.0,0.1,0.1,0.1,1.8,93,100,63,90.2,24.1,24.1,18.3,23.9,10
TN_TN,Thành phố Thái Nguyên - Thái Nguyên,Thái Nguyên,Thái Nguyên,21.5928,105.8442,2026-03-12 00:49:13,openmeteo,high,2026-03-12T07:45,,18.9,26.5,16.1,21.4,90,98,43,78.0,1020.3,1022.5,1010.5,1017.3,0.7,16.1,0.4,7.0,270,118.7,0.0,0.1,0.1,0.0,0.9,95,100,47,89.3,24.1,24.1,18.3,23.9,10
TTH_AD,Huyện A Lưới - Thừa Thiên Huế,Thừa Thiên Huế,A Lưới,16.2333,107.3,2026-03-12 00:48:12,openmeteo,high,2026-03-12T07:45,,18.0,27.9,15.5,19.5,92,100,56,85.0,1018.5,1020.8,1011.8,1017.1,5.9,15.5,1.4,7.2,79,85.4,0.0,0.1,0.1,0.0,0.7,100,100,4,73.5,0.3,24.1,0.1,14.1,10
